fitness,type,group,gen,algo
34.30276633523472,max_fitness,1,3,neuro
3.4080055947233925,mean_fitness,1,3,neuro
34.32780736769874,max_fitness,1,4,neuro
5.117233562946103,mean_fitness,1,4,neuro
34.34141063282255,max_fitness,1,5,neuro
4.729641956388121,mean_fitness,1,5,neuro
34.32126743969896,max_fitness,1,6,neuro
3.2779288046292647,mean_fitness,1,6,neuro
34.31265624970368,max_fitness,1,7,neuro
4.941835923563797,mean_fitness,1,7,neuro
34.32780736769874,max_fitness,1,8,neuro
6.1301976688623,mean_fitness,1,8,neuro
34.210801217548095,max_fitness,1,9,neuro
5.024407758058821,mean_fitness,1,9,neuro
34.30941191779871,max_fitness,1,10,neuro
6.713263335044763,mean_fitness,1,10,neuro
34.31265624970368,max_fitness,1,11,neuro
7.471868186635862,mean_fitness,1,11,neuro
34.31790652403856,max_fitness,1,12,neuro
7.88625887336633,mean_fitness,1,12,neuro
34.32780736769874,max_fitness,1,13,neuro
7.3794679194814226,mean_fitness,1,13,neuro
62.57608151248564,max_fitness,1,14,neuro
11.85252452275972,mean_fitness,1,14,neuro
62.58334298875373,max_fitness,1,15,neuro
13.174506957081833,mean_fitness,1,15,neuro
12.624349783164753,max_fitness,1,1,neuro
-3.531669629167067,mean_fitness,1,1,neuro
14.530404779852628,max_fitness,1,2,neuro
-2.7360974477510362,mean_fitness,1,2,neuro
23.354396257327892,max_fitness,1,3,neuro
-1.1120399358072224,mean_fitness,1,3,neuro
18.838362361894138,max_fitness,1,4,neuro
0.2540432592696407,mean_fitness,1,4,neuro
23.354956366044448,max_fitness,1,5,neuro
0.8807979946382494,mean_fitness,1,5,neuro
23.358921820338274,max_fitness,1,6,neuro
0.8657871128414723,mean_fitness,1,6,neuro
18.838362361894138,max_fitness,1,7,neuro
1.216308471785046,mean_fitness,1,7,neuro
19.36340577442541,max_fitness,1,8,neuro
2.894847905739724,mean_fitness,1,8,neuro
23.3521713582121,max_fitness,1,9,neuro
5.978896353550045,mean_fitness,1,9,neuro
22.8552211715937,max_fitness,1,10,neuro
3.8978624956675625,mean_fitness,1,10,neuro
22.97018313523317,max_fitness,1,11,neuro
5.626961988061946,mean_fitness,1,11,neuro
22.95275206202513,max_fitness,1,12,neuro
6.553777067489388,mean_fitness,1,12,neuro
22.883755575244727,max_fitness,1,13,neuro
7.319275435588767,mean_fitness,1,13,neuro
23.354582785939474,max_fitness,1,14,neuro
8.123553767506086,mean_fitness,1,14,neuro
23.359303643202836,max_fitness,1,15,neuro
9.003160546431358,mean_fitness,1,15,neuro
15.928452818428553,max_fitness,1,1,neuro
-3.3038386634683343,mean_fitness,1,1,neuro
17.74333718306212,max_fitness,1,2,neuro
-0.7223220884700773,mean_fitness,1,2,neuro
18.302361846443198,max_fitness,1,3,neuro
-0.20649758582151995,mean_fitness,1,3,neuro
18.02526639444592,max_fitness,1,4,neuro
0.5690939231163838,mean_fitness,1,4,neuro
34.56682503896548,max_fitness,1,5,neuro
3.465849655677397,mean_fitness,1,5,neuro
34.65525277781155,max_fitness,1,6,neuro
2.8758571917680804,mean_fitness,1,6,neuro
34.382802909235195,max_fitness,1,7,neuro
4.595905585181034,mean_fitness,1,7,neuro
34.42104593911306,max_fitness,1,8,neuro
5.432650393096774,mean_fitness,1,8,neuro
34.50178930740674,max_fitness,1,9,neuro
6.654242049758167,mean_fitness,1,9,neuro
34.64088499417687,max_fitness,1,10,neuro
6.717094036672092,mean_fitness,1,10,neuro
34.31066316214928,max_fitness,1,11,neuro
8.523849678207805,mean_fitness,1,11,neuro
34.261640382326505,max_fitness,1,12,neuro
9.48898808865918,mean_fitness,1,12,neuro
34.382802909235195,max_fitness,1,13,neuro
7.623028593327895,mean_fitness,1,13,neuro
34.4469093634202,max_fitness,1,14,neuro
10.142616595848427,mean_fitness,1,14,neuro
34.31066316214928,max_fitness,1,15,neuro
8.459694634857746,mean_fitness,1,15,neuro
21.119477210957164,max_fitness,1,1,neuro
-4.480865684075801,mean_fitness,1,1,neuro
21.124616957860198,max_fitness,1,2,neuro
-1.8188308391531476,mean_fitness,1,2,neuro
21.15421802818937,max_fitness,1,3,neuro
