

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342
RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -131.97792283377973; player life: 0; enemy life: 20.0; time: 399

RUN: run status: enemy: 3; fitness: -122.26245297896628; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 3; fitness: -142.45307333857494; player life: 0; enemy life: 30.0; time: 506

RUN: run status: enemy: 3; fitness: -142.45307333857494; player life: 0; enemy life: 30.0; time: 506

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -209.95346748484116; player life: 0; enemy life: 100; time: 145

RUN: run status: enemy: 3; fitness: -211.6520002147609; player life: 0; enemy life: 100; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -170.12519006605393; player life: 0; enemy life: 60.0; time: 158

RUN: run status: enemy: 3; fitness: -201.53664199158754; player life: 0; enemy life: 90.0; time: 320

RUN: run status: enemy: 3; fitness: -209.4547756374247; player life: 0; enemy life: 100; time: 113

RUN: run status: enemy: 3; fitness: -161.64609179096604; player life: 0; enemy life: 50.0; time: 338

RUN: run status: enemy: 3; fitness: -199.36426245424843; player life: 0; enemy life: 90.0; time: 108

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -131.97792283377973; player life: 0; enemy life: 20.0; time: 399

RUN: run status: enemy: 3; fitness: -170.81434354292023; player life: 0; enemy life: 60.0; time: 223

RUN: run status: enemy: 3; fitness: -200.09971201449906; player life: 0; enemy life: 90.0; time: 156

RUN: run status: enemy: 3; fitness: -170.69421506143493; player life: 0; enemy life: 60.0; time: 210

RUN: run status: enemy: 3; fitness: -122.26245297896628; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.18942275920367; player life: 0; enemy life: 70.0; time: 269

RUN: run status: enemy: 3; fitness: -212.46882145143675; player life: 0; enemy life: 100; time: 510

RUN: run status: enemy: 3; fitness: -212.53060242547542; player life: 0; enemy life: 100; time: 526

RUN: run status: enemy: 3; fitness: -209.95346748484116; player life: 0; enemy life: 100; time: 145

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -209.36426245424843; player life: 0; enemy life: 100; time: 108

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -170.12519006605393; player life: 0; enemy life: 60.0; time: 158

RUN: run status: enemy: 3; fitness: -211.53664199158754; player life: 0; enemy life: 100; time: 320

RUN: run status: enemy: 3; fitness: -161.64609179096604; player life: 0; enemy life: 50.0; time: 338

RUN: run status: enemy: 3; fitness: -199.36426245424843; player life: 0; enemy life: 90.0; time: 108

RUN: run status: enemy: 3; fitness: -199.36426245424843; player life: 0; enemy life: 90.0; time: 108

RUN: run status: enemy: 3; fitness: -199.36426245424843; player life: 0; enemy life: 90.0; time: 108

RUN: run status: enemy: 3; fitness: -131.97792283377973; player life: 0; enemy life: 20.0; time: 399

RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -201.35350760453656; player life: 0; enemy life: 90.0; time: 292

RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -200.09971201449906; player life: 0; enemy life: 90.0; time: 156

RUN: run status: enemy: 3; fitness: -122.26245297896628; player life: 0; enemy life: 10.0; time: 460

